id_transaccion,fecha,id_cliente,tipo_producto,monto,moneda,tasa_interes,plazo_dias,canal,estado,sucursal,monto_COP,nombre,tipo_documento,numero_documento,segmento,ciudad,fecha_alta,contacto,productos,activo,estado_cliente
500082,2024-08-28,1002,Cuenta de Ahorros,1430890425.0,COP,0,0,App,Pendiente,Bucaramanga,1430890425.0,Daniela Suarez,C.C.,670318744,Personal,Bogotá,2021-02-02,{'telefono': '+57 328 679 1978'},"['Cuenta Ahorros', 'CDT']",True,Daniela Suarez
500071,2024-08-19,1043,Cuenta de Ahorros,13720146.0,COP,0,-,Oficina,Rechazada,Sin sucursal,13720146.0,Logistica Express SA,NIT,864182544-0,Empresarial,Medellín,2019-12-28,"{'email': 'logistica.express.sa@empresa.com.co', 'telefono': '+57 312 842 4100'}","['Cuenta Ahorros', 'Credito', 'Cuenta Corriente']",1,Logistica Express SA
500310,2025-09-17,1013,CDT,48504595.0,COP,8.62,180,Cajero,Rechazada,Bogotá,48504595.0,Camila Ortiz,C.C.,107445646,Premium,Pereira,2019-10-04,{'telefono': ''},"['CDT', 'Cuenta Corriente', 'Credito']",False,Camila Ortiz
500414,2024-06-09,1002,Crédito,0.0,COP,"13,5",0,App,Rechazada,Barranquilla,0.0,Daniela Suarez,C.C.,670318744,Personal,Bogotá,2021-02-02,{'telefono': '+57 328 679 1978'},"['Cuenta Ahorros', 'CDT']",True,Daniela Suarez
500200,2024-04-07,1013,CDT,2461095.0,USD,0,0,Oficina,Pendiente,Cali,9844380000.0,Camila Ortiz,C.C.,107445646,Premium,Pereira,2019-10-04,{'telefono': ''},"['CDT', 'Cuenta Corriente', 'Credito']",False,Camila Ortiz
500117,2024-10-23,1007,Cuenta de Ahorros,12659882.0,COP,0,0,Cajero,Pendiente,Bogotá,12659882.0,SANTIAGO VARGAS,NIT,521686778,Premium,Manizales,2021-07-11,"{'email': 'santiago.vargas@hotmail.com', 'telefono': ''}",,False,SANTIAGO VARGAS
500065,2024-05-17,1008,CDT,0.0,Sin categoría,0,0,Cajero,Aprobada,Cartagena,0.0,LUCIA FERNANDEZ,C.C.,450758146,Premium,Bogotá,2022-07-08,{'telefono': '3269076238'},"['Credito', 'Cuenta Ahorros']",True,LUCIA FERNANDEZ
500108,2024-12-28,1009,CDT,63694483.0,COP,"0,111",180,Cajero,Aprobada,Cali,63694483.0,Gabriela Nino,Sin tipo documento,,Personal,Barranquilla,2021-08-18,"{'email': 'gabriela.nino@outlook.com', 'telefono': ''}","['Cuenta Ahorros', 'CDT', 'Cuenta Corriente']",False,Gabriela Nino
500002,2024-06-25,1037,Cuenta de Ahorros,11604150.0,COP,0,-,Cajero,Aprobada,Cali,11604150.0,Gabriela Nino,C.C.,907258312,Personal,Cúcuta,2019-12-02,{'telefono': '+57 324 789 8621'},,True,Gabriela Nino
500407,2024-03-04,1050,Cuenta de Ahorros,9973167.0,COP,0,0,Oficina,En proceso,Sin sucursal,9973167.0,Inversiones El Roble SAS,NIT,843374700-0,Sin segmento,Bogotá,2023-06-08,"{'email': 'inversiones.el.roble.sas@hotmail.com', 'telefono': '(608) 725 7455'}",,0,Inversiones El Roble SAS
500054,2024-08-16,1039,CDT,34248242.0,COP,11.49,0,App,Rechazada,Barranquilla,34248242.0,  carlos gomez ,Sin tipo documento,,Personal,Bogotá,2021-02-01,,['Cuenta Corriente'],False,  carlos gomez 
500179,2024-06-15,1028,Cuenta de Ahorros,5746082.0,COP,0,0,App,Aprobada,Sin sucursal,5746082.0,Juan  Perez,NIT,631851520,Premium,Pereira,2019-03-27,"{'email': 'juan.perez@outlook.com', 'telefono': '3106763370'}",['Credito'],True,Juan  Perez
500358,2024-03-27,1018,CDT,14817229.0,COP,10.1 ,180,Cajero,Pendiente,Barranquilla,14817229.0,Valentina Ruiz,C.C.,889034069,Premium,Barranquilla,2019-06-16,"{'email': 'valentina.ruiz@outlook.com', 'telefono': '+57 314 871 7954'}","['Cuenta Corriente', 'CDT', 'Cuenta Ahorros']",True,Valentina Ruiz
500012,2024-12-08,1011,Cuenta Corriente,592234900.0,COP,0,0,App,Aprobada,Bogotá,592234900.0,SANTIAGO VARGAS,NIT,339147326,Premium,Cali,2022-11-27,{'telefono': '(602) 560 7689'},['Cuenta Corriente'],False,SANTIAGO VARGAS
500140,2024-12-08,1012,Cuenta de Ahorros,11427022.0,COP,0,0,App,Pendiente,Sin sucursal,11427022.0,Sofia Ramirez ,NIT,835079380,Premium,Cúcuta,2022-09-05,"{'email': 'sofia.ramirez@empresa.com.co', 'telefono': '+57 324 493 2334'}","['Cuenta Corriente', 'CDT']",True,Sofia Ramirez 
500085,2024-03-11,1044,Crédito,106544669.0,COP,"11,2",90,Cajero,Pendiente,Medellín,106544669.0,Alimentos La Cosecha,NIT,806768972-4,Empresarial,Cali,2019-11-26,,"['Cuenta Corriente', 'CDT', 'Credito']",True,Alimentos La Cosecha
500194,2024-10-07,1032,Cuenta de Ahorros,4921055.0,COP,0,-,App,Rechazada,Bogotá,4921055.0,Sofia Ramirez ,C.C.,134869286,Personal,Bogotá,2023-06-01,,,True,Sofia Ramirez 
500189,2024-04-10,1015,Cuenta de Ahorros,10949578.0,COP,0,-,Cajero,Aprobada,Medellín,10949578.0,Daniela Suarez,C.C.,81551884,Personal,Bogotá,2019-07-23,,['Cuenta Ahorros'],False,Daniela Suarez
500210,2024-08-02,1044,CDT,6663017190.0,COP,"13,3",365 ,Cajero,Pendiente,Medellín,6663017190.0,Alimentos La Cosecha,NIT,806768972-4,Empresarial,Cali,2019-11-26,,"['Cuenta Corriente', 'CDT', 'Credito']",True,Alimentos La Cosecha
500316,2024-01-12,8888,Crédito,112295526.0,Sin categoría,0,365 ,Oficina,En proceso,Cali,112295526.0,,,,,,,,,,Sin identificar
500322,2024-11-26,1022,Cuenta de Ahorros,3503862.0,COP,0,0,App,En proceso,Cartagena,3503862.0,LUCIA FERNANDEZ,C.C.,446669194,Sin segmento,Medellín,2022-08-18,"{'email': 'lucia.fernandez@outlook.com', 'telefono': ''}","['Credito', 'Cuenta Corriente']",True,LUCIA FERNANDEZ
500040,2024-01-11,1015,Cuenta de Ahorros,9288330.0,COP,0,0,Web,Pendiente,Bucaramanga,9288330.0,Daniela Suarez,C.C.,81551884,Personal,Bogotá,2019-07-23,,['Cuenta Ahorros'],False,Daniela Suarez
500357,2024-10-25,1031,Crédito,2319166350.0,COP,"0,126",365 ,Web,Pendiente,Barranquilla,2319166350.0,Laura   Gonzalez,C.C.,678341010,Personal,Cali,2019-06-16,{'telefono': '+57 313 950 7237'},['CDT'],0,Laura   Gonzalez
500185,2024-06-15,1029,CDT,,COP,"14,0",180,Oficina,Rechazada,Barranquilla,,Camila Ortiz,NIT,992161337,Premium,Cali,2021-03-22,"{'email': 'camila.ortiz@gmail.com', 'telefono': '3197030144'}",['Credito'],True,Camila Ortiz
500376,2024-01-18,7777,CDT,431103190.0,COP,"11,2",360,Web,Pendiente,Sin sucursal,431103190.0,,,,,,,,,,Sin identificar
500245,2024-06-10,1009,Cuenta de Ahorros,10608345.0,COP,0,0,Web,Pendiente,Medellín,10608345.0,Gabriela Nino,Sin tipo documento,,Personal,Barranquilla,2021-08-18,"{'email': 'gabriela.nino@outlook.com', 'telefono': ''}","['Cuenta Ahorros', 'CDT', 'Cuenta Corriente']",False,Gabriela Nino
500283,2024-04-10,1009,CDT,67707308.0,COP,"13,1",365 ,Web,Aprobada,Medellín,67707308.0,Gabriela Nino,Sin tipo documento,,Personal,Barranquilla,2021-08-18,"{'email': 'gabriela.nino@outlook.com', 'telefono': ''}","['Cuenta Ahorros', 'CDT', 'Cuenta Corriente']",False,Gabriela Nino
500078,2024-12-27,1014,CDT,62623188.0,COP,13.6 ,0,Oficina,Pendiente,Sin sucursal,62623188.0,SANTIAGO VARGAS,NIT,291311700,Personal,Cali,2019-11-01,,"['Credito', 'CDT', 'Cuenta Ahorros']",True,SANTIAGO VARGAS
500364,2024-07-07,1027,Crédito,59059045.0,COP,0,180,Oficina,Aprobada,Cali,59059045.0,Isabella Diaz,C.C.,1044350751,Personal,Barranquilla,2019-12-24,"{'email': 'isabella.diaz@empresa.com.co', 'telefono': '+57 313 648 7687'}","['CDT', 'Cuenta Ahorros', 'Credito']",1,Isabella Diaz
500409,2024-05-01,1029,CDT,59872735.0,COP,0,90,App,Pendiente,Bogotá,59872735.0,Camila Ortiz,NIT,992161337,Premium,Cali,2021-03-22,"{'email': 'camila.ortiz@gmail.com', 'telefono': '3197030144'}",['Credito'],True,Camila Ortiz
500420,2024-08-13,1044,Cuenta Corriente,3070406.0,COP,0,0,Oficina,Aprobada,Bogotá,3070406.0,Alimentos La Cosecha,NIT,806768972-4,Empresarial,Cali,2019-11-26,,"['Cuenta Corriente', 'CDT', 'Credito']",True,Alimentos La Cosecha
500256,2024-10-28,1018,Cuenta Corriente,13208260.0,COP,0,0,Oficina,Aprobada,Barranquilla,13208260.0,Valentina Ruiz,C.C.,889034069,Premium,Barranquilla,2019-06-16,"{'email': 'valentina.ruiz@outlook.com', 'telefono': '+57 314 871 7954'}","['Cuenta Corriente', 'CDT', 'Cuenta Ahorros']",True,Valentina Ruiz
500243,2024-02-21,1003,Cuenta de Ahorros,4682125.0,COP,0,0,App,Pendiente,Cali,4682125.0,Ana Maria Rojas,C.C.,533496827,Personal,Barranquilla,2020-07-01,"{'email': 'ana.maria.rojas@empresa.com.co', 'telefono': '3290597940'}","['Cuenta Ahorros', 'Cuenta Corriente']",True,Ana Maria Rojas
500181,2024-06-14,1035,CDT,7616348700.0,COP,9.24,360,Oficina,Rechazada,Medellín,7616348700.0,Juan  Perez,C.C.,103903237,Premium,Medellín,2021-12-28,"{'email': 'juan.perez@gmail.com', 'telefono': ''}",['Credito'],True,Juan  Perez
500092,2024-12-27,1034,CDT,383340.0,USD,0,180,Cajero,Aprobada,Cartagena,1533360000.0,María José Álvarez,C.C.,446377174,Sin segmento,Barranquilla,2023-05-10,"{'email': 'maria.jose.alvarez@gmail.com', 'telefono': '+57 318 531 9380'}",['Cuenta Corriente'],True,María José Álvarez
500239,2024-07-03,1045,Crédito,2251397.0,USD,9.27,90,Oficina,Rechazada,Bogotá,9005588000.0,TecnoSoluciones SAS,NIT,895649166-7,Empresarial,Cali,2019-01-23,"{'email': 'tecnosoluciones.sas@hotmail.com', 'telefono': ''}","['Credito', 'Cuenta Ahorros']",False,TecnoSoluciones SAS
500138,2024-01-05,1001,CDT,7996143.0,COP,"12,0",0,App,Pendiente,Medellín,7996143.0,María José Álvarez,C.C.,183324205,Premium,Cali,2023-10-22,"{'email': 'maria.jose.alvarez@hotmail.com', 'telefono': '3255808277'}","['Credito', 'CDT', 'Cuenta Ahorros']",False,María José Álvarez
500013,2024-11-04,1002,CDT,7296730490.0,COP,0,0,Web,En proceso,Cartagena,7296730490.0,Daniela Suarez,C.C.,670318744,Personal,Bogotá,2021-02-02,{'telefono': '+57 328 679 1978'},"['Cuenta Ahorros', 'CDT']",True,Daniela Suarez
500348,2025-04-16,1038,Cuenta Corriente,2330016.0,COP,0,-,Cajero,Pendiente,Bucaramanga,2330016.0,diego torres,NIT,1054729284,Premium,Cali,2019-08-24,"{'email': 'diego.torres@empresa.com.co', 'telefono': '+57 318 369 7021'}","['Credito', 'Cuenta Ahorros']",True,diego torres
500139,2024-01-06,1050,CDT,13053654.0,COP,13.81,360,Web,Aprobada,Cartagena,13053654.0,Inversiones El Roble SAS,NIT,843374700-0,Sin segmento,Bogotá,2023-06-08,"{'email': 'inversiones.el.roble.sas@hotmail.com', 'telefono': '(608) 725 7455'}",,0,Inversiones El Roble SAS
500112,2024-11-11,1047,Cuenta de Ahorros,1273570425.0,COP,0,0,App,Pendiente,Bucaramanga,1273570425.0,Logistica Express SA,NIT,871027971-2,Empresarial,Barranquilla,2022-07-03,,,True,Logistica Express SA
500390,2024-07-10,1039,Crédito,95359746.0,Sin categoría,"11,5",365 ,Web,Aprobada,Bogotá,95359746.0,  carlos gomez ,Sin tipo documento,,Personal,Bogotá,2021-02-01,,['Cuenta Corriente'],False,  carlos gomez 
500291,2024-09-03,1042,CDT,1671265690.0,COP,13.7 ,180,App,Pendiente,Sin sucursal,1671265690.0,TecnoSoluciones SAS,NIT,839022478-5,PYME,Bucaramanga,2019-03-13,"{'email': 'tecnosoluciones.sas@outlook.com', 'telefono': '(602) 713 6034'}","['Cuenta Ahorros', 'Credito']",0,TecnoSoluciones SAS
500175,2024-03-13,1031,Crédito,115304301.0,COP,"9,8",0,Cajero,Rechazada,Medellín,115304301.0,Laura   Gonzalez,C.C.,678341010,Personal,Cali,2019-06-16,{'telefono': '+57 313 950 7237'},['CDT'],0,Laura   Gonzalez
500326,2024-08-14,1045,Crédito,16191823.0,COP,"10,6",365 ,App,Pendiente,Barranquilla,16191823.0,TecnoSoluciones SAS,NIT,895649166-7,Empresarial,Cali,2019-01-23,"{'email': 'tecnosoluciones.sas@hotmail.com', 'telefono': ''}","['Credito', 'Cuenta Ahorros']",False,TecnoSoluciones SAS
500410,2024-06-10,1006,CDT,20142230.0,Sin categoría,"9,5",0,App,En proceso,Medellín,20142230.0,SANTIAGO VARGAS,C.C.,147468722,Personal,Bogotá,2022-07-10,"{'email': 'santiago.vargas@outlook.com', 'telefono': '(607) 732 7764'}","['CDT', 'Cuenta Corriente', 'Cuenta Ahorros']",False,SANTIAGO VARGAS
500290,2024-07-10,1029,Cuenta de Ahorros,9184314.0,COP,0,0,Cajero,Pendiente,Bogotá,9184314.0,Camila Ortiz,NIT,992161337,Premium,Cali,2021-03-22,"{'email': 'camila.ortiz@gmail.com', 'telefono': '3197030144'}",['Credito'],True,Camila Ortiz
500371,2024-11-03,1019,Crédito,45690358.0,Sin categoría,8.9 ,365 ,Cajero,Aprobada,Cali,45690358.0,Jorge  Mendoza,NIT,572265678,Personal,Bogotá,2021-12-03,"{'email': 'jorge.mendoza@outlook.com', 'telefono': '3155751377'}","['Cuenta Corriente', 'Cuenta Ahorros']",False,Jorge  Mendoza
500192,2024-11-25,1044,Cuenta de Ahorros,966918.0,Sin categoría,0,-,Cajero,Rechazada,Bogotá,966918.0,Alimentos La Cosecha,NIT,806768972-4,Empresarial,Cali,2019-11-26,,"['Cuenta Corriente', 'CDT', 'Credito']",True,Alimentos La Cosecha
500004,2024-04-07,1016,Cuenta de Ahorros,0.0,Sin categoría,0,0,Oficina,Pendiente,Medellín,0.0,Nicolas  Romero,C.C.,907703101,Premium,Bogotá,2021-07-22,,"['Credito', 'Cuenta Ahorros', 'CDT']",False,Nicolas  Romero
500156,2023-12-14,1048,Cuenta de Ahorros,,COP,0,0,Oficina,Aprobada,Cartagena,,TecnoSoluciones SAS,NIT,835108164-6,Empresarial,Bogotá,2019-08-28,"{'email': 'tecnosoluciones.sas@gmail.com', 'telefono': '+57 325 520 4815'}","['CDT', 'Cuenta Ahorros']",False,TecnoSoluciones SAS
500216,2024-11-24,1013,Cuenta Corriente,-10659303.0,COP,0,0,Cajero,Rechazada,Barranquilla,-10659303.0,Camila Ortiz,C.C.,107445646,Premium,Pereira,2019-10-04,{'telefono': ''},"['CDT', 'Cuenta Corriente', 'Credito']",False,Camila Ortiz
500268,2024-09-20,1035,Crédito,98426847.0,COP,"0,106",360,Web,Aprobada,Medellín,98426847.0,Juan  Perez,C.C.,103903237,Premium,Medellín,2021-12-28,"{'email': 'juan.perez@gmail.com', 'telefono': ''}",['Credito'],True,Juan  Perez
500335,2024-07-14,1046,Cuenta de Ahorros,5544806.0,COP,0,0,Cajero,Aprobada,Bogotá,5544806.0,  Agroexportadora Valle ,NIT,895639767-7,PYME,Cartagena,2020-01-12,{'telefono': '3100851835'},"['CDT', 'Credito', 'Cuenta Corriente']",True,  Agroexportadora Valle 
500345,2024-04-15,1026,CDT,44092232.0,Sin categoría,13.1 ,90,Web,Aprobada,Medellín,44092232.0,Gabriela Nino,C.C.,309617176,Premium,Cúcuta,2019-07-13,"{'email': 'gabriela.nino@empresa.com.co', 'telefono': '(602) 211 3244'}",['CDT'],False,Gabriela Nino
500090,2024-05-24,1005,Cuenta de Ahorros,12832012.0,COP,0,0,Cajero,Rechazada,Sin sucursal,12832012.0,Jorge  Mendoza,NIT,151504661,Premium,Barranquilla,2022-08-09,{'telefono': '3187164926'},"['Credito', 'Cuenta Ahorros']",False,Jorge  Mendoza
500197,2024-03-13,1014,Crédito,46793519.0,COP,"10,6",0,Web,Aprobada,Medellín,46793519.0,SANTIAGO VARGAS,NIT,291311700,Personal,Cali,2019-11-01,,"['Credito', 'CDT', 'Cuenta Ahorros']",True,SANTIAGO VARGAS
500423,2023-12-27,1017,Cuenta de Ahorros,21042800.0,COP,0,0,Oficina,Pendiente,Barranquilla,21042800.0,  carlos gomez ,NIT,372704373,Sin segmento,Bogotá,2021-09-24,"{'email': 'carlos.gomez@empresa.com.co', 'telefono': '+57 316 864 1959'}",,False,  carlos gomez 
500302,2024-08-04,1028,Cuenta de Ahorros,11893670.0,COP,0,0,Cajero,Rechazada,Cartagena,11893670.0,Juan  Perez,NIT,631851520,Premium,Pereira,2019-03-27,"{'email': 'juan.perez@outlook.com', 'telefono': '3106763370'}",['Credito'],True,Juan  Perez
500160,2024-05-20,1018,CDT,38396953.0,COP,"8,5",0,Web,Rechazada,Cali,38396953.0,Valentina Ruiz,C.C.,889034069,Premium,Barranquilla,2019-06-16,"{'email': 'valentina.ruiz@outlook.com', 'telefono': '+57 314 871 7954'}","['Cuenta Corriente', 'CDT', 'Cuenta Ahorros']",True,Valentina Ruiz
500301,2024-04-15,1025,CDT,1619357.0,USD,"0,123",0,App,Aprobada,Bogotá,6477428000.0,Felipe  Cardenas,NIT,620931459,Premium,Bogotá,,,['Cuenta Ahorros'],False,Felipe  Cardenas
500408,2024-07-14,1035,Crédito,82562060.0,COP,"0,123",360,App,En proceso,Bogotá,82562060.0,Juan  Perez,C.C.,103903237,Premium,Medellín,2021-12-28,"{'email': 'juan.perez@gmail.com', 'telefono': ''}",['Credito'],True,Juan  Perez
500080,2024-02-02,1006,Crédito,1364146.0,USD,11.5 ,90,Oficina,En proceso,Bogotá,5456584000.0,SANTIAGO VARGAS,C.C.,147468722,Personal,Bogotá,2022-07-10,"{'email': 'santiago.vargas@outlook.com', 'telefono': '(607) 732 7764'}","['CDT', 'Cuenta Corriente', 'Cuenta Ahorros']",False,SANTIAGO VARGAS
500260,2024-08-03,1006,CDT,5210521250.0,COP,"10,2",0,Web,Rechazada,Bucaramanga,5210521250.0,SANTIAGO VARGAS,C.C.,147468722,Personal,Bogotá,2022-07-10,"{'email': 'santiago.vargas@outlook.com', 'telefono': '(607) 732 7764'}","['CDT', 'Cuenta Corriente', 'Cuenta Ahorros']",False,SANTIAGO VARGAS
500228,2024-01-11,1046,Cuenta Corriente,6594579.0,COP,0,-,Oficina,Rechazada,Bucaramanga,6594579.0,  Agroexportadora Valle ,NIT,895639767-7,PYME,Cartagena,2020-01-12,{'telefono': '3100851835'},"['CDT', 'Credito', 'Cuenta Corriente']",True,  Agroexportadora Valle 
500218,2024-05-10,1030,Cuenta Corriente,9004221.0,COP,0,-,App,En proceso,Cali,9004221.0,Sofia Ramirez ,NIT,530802345,Premium,Bogotá,2022-12-11,"{'email': 'sofia.ramirez@outlook.com', 'telefono': '3238952955'}",['Credito'],False,Sofia Ramirez 
500042,2024-10-14,1008,CDT,40526088.0,COP,9.64,0,App,Pendiente,Cali,40526088.0,LUCIA FERNANDEZ,C.C.,450758146,Premium,Bogotá,2022-07-08,{'telefono': '3269076238'},"['Credito', 'Cuenta Ahorros']",True,LUCIA FERNANDEZ
500281,2024-11-08,1007,Cuenta Corriente,0.0,COP,0,0,Oficina,Aprobada,Cali,0.0,SANTIAGO VARGAS,NIT,521686778,Premium,Manizales,2021-07-11,"{'email': 'santiago.vargas@hotmail.com', 'telefono': ''}",,False,SANTIAGO VARGAS
500405,2024-07-03,1016,Crédito,44853668.0,Sin categoría,"0,139",360,Oficina,Aprobada,Bogotá,44853668.0,Nicolas  Romero,C.C.,907703101,Premium,Bogotá,2021-07-22,,"['Credito', 'Cuenta Ahorros', 'CDT']",False,Nicolas  Romero
500417,2024-05-12,1038,Cuenta Corriente,238649000.0,COP,0,0,App,Rechazada,Bogotá,238649000.0,diego torres,NIT,1054729284,Premium,Cali,2019-08-24,"{'email': 'diego.torres@empresa.com.co', 'telefono': '+57 318 369 7021'}","['Credito', 'Cuenta Ahorros']",True,diego torres
500267,2024-07-21,1035,CDT,810234.0,USD,"9,3",0,App,Pendiente,Sin sucursal,3240936000.0,Juan  Perez,C.C.,103903237,Premium,Medellín,2021-12-28,"{'email': 'juan.perez@gmail.com', 'telefono': ''}",['Credito'],True,Juan  Perez
500236,2024-12-09,1009,Crédito,18107976.0,Sin categoría,"0,115",365 ,App,Aprobada,Barranquilla,18107976.0,Gabriela Nino,Sin tipo documento,,Personal,Barranquilla,2021-08-18,"{'email': 'gabriela.nino@outlook.com', 'telefono': ''}","['Cuenta Ahorros', 'CDT', 'Cuenta Corriente']",False,Gabriela Nino
500232,2024-11-20,1023,Cuenta de Ahorros,8167044.0,COP,0,0,App,Pendiente,Cali,8167044.0,Gabriela Nino,NIT,200660305,Personal,Cúcuta,2023-11-11,"{'email': 'gabriela.nino@outlook.com', 'telefono': '(603) 515 1432'}","['CDT', 'Credito', 'Cuenta Corriente']",False,Gabriela Nino
500412,2024-06-13,1038,Cuenta de Ahorros,238829300.0,COP,0,0,Oficina,Aprobada,Cali,238829300.0,diego torres,NIT,1054729284,Premium,Cali,2019-08-24,"{'email': 'diego.torres@empresa.com.co', 'telefono': '+57 318 369 7021'}","['Credito', 'Cuenta Ahorros']",True,diego torres
500354,2024-09-02,1030,Cuenta de Ahorros,9885342.0,COP,0,0,Cajero,En proceso,Sin sucursal,9885342.0,Sofia Ramirez ,NIT,530802345,Premium,Bogotá,2022-12-11,"{'email': 'sofia.ramirez@outlook.com', 'telefono': '3238952955'}",['Credito'],False,Sofia Ramirez 
500257,2024-08-18,1049,Cuenta Corriente,0.0,COP,0,-,Web,Aprobada,Barranquilla,0.0,TecnoSoluciones SAS,NIT,804895887-9,Empresarial,Cali,2019-06-25,,['CDT'],True,TecnoSoluciones SAS
500344,2024-03-12,1013,Cuenta Corriente,1445987090.0,Sin categoría,0,-,Oficina,Aprobada,Bucaramanga,1445987090.0,Camila Ortiz,C.C.,107445646,Premium,Pereira,2019-10-04,{'telefono': ''},"['CDT', 'Cuenta Corriente', 'Credito']",False,Camila Ortiz
500356,2024-08-21,1005,CDT,33668051.0,COP,8.15,0,Cajero,En proceso,Sin sucursal,33668051.0,Jorge  Mendoza,NIT,151504661,Premium,Barranquilla,2022-08-09,{'telefono': '3187164926'},"['Credito', 'Cuenta Ahorros']",False,Jorge  Mendoza
500297,2024-11-26,1020,Cuenta de Ahorros,1989322.0,COP,0,0,Web,Aprobada,Bucaramanga,1989322.0,Ana Maria Rojas,NIT,876641426,Premium,Pereira,2021-12-14,"{'email': 'ana.maria.rojas@empresa.com.co', 'telefono': '3107217439'}",['CDT'],0,Ana Maria Rojas
500363,2023-10-26,1049,Cuenta de Ahorros,657692.0,Sin categoría,0,0,App,Pendiente,Bucaramanga,657692.0,TecnoSoluciones SAS,NIT,804895887-9,Empresarial,Cali,2019-06-25,,['CDT'],True,TecnoSoluciones SAS
500305,2024-02-04,1011,CDT,5647925590.0,COP,11.3 ,0,Cajero,Aprobada,Cali,5647925590.0,SANTIAGO VARGAS,NIT,339147326,Premium,Cali,2022-11-27,{'telefono': '(602) 560 7689'},['Cuenta Corriente'],False,SANTIAGO VARGAS
500190,2024-07-17,1011,Crédito,32536584.0,COP,10.97,180,Oficina,Pendiente,Barranquilla,32536584.0,SANTIAGO VARGAS,NIT,339147326,Premium,Cali,2022-11-27,{'telefono': '(602) 560 7689'},['Cuenta Corriente'],False,SANTIAGO VARGAS
500168,2024-10-18,1020,CDT,64596891.0,Sin categoría,"11,5",90,App,Pendiente,Barranquilla,64596891.0,Ana Maria Rojas,NIT,876641426,Premium,Pereira,2021-12-14,"{'email': 'ana.maria.rojas@empresa.com.co', 'telefono': '3107217439'}",['CDT'],0,Ana Maria Rojas
500328,2024-10-04,1006,Cuenta de Ahorros,8704127.0,COP,0,0,App,Rechazada,Cali,8704127.0,SANTIAGO VARGAS,C.C.,147468722,Personal,Bogotá,2022-07-10,"{'email': 'santiago.vargas@outlook.com', 'telefono': '(607) 732 7764'}","['CDT', 'Cuenta Corriente', 'Cuenta Ahorros']",False,SANTIAGO VARGAS
500203,2024-12-19,1033,Crédito,4760765650.0,COP,10.53,90,App,Pendiente,Cali,4760765650.0,Ana Maria Rojas,C.C.,726938389,Premium,Bucaramanga,2021-08-06,{'telefono': '3107225042'},"['Cuenta Corriente', 'Credito', 'Cuenta Ahorros']",True,Ana Maria Rojas
500109,2024-02-27,1042,CDT,0.0,COP,"0,089",360,App,Pendiente,Barranquilla,0.0,TecnoSoluciones SAS,NIT,839022478-5,PYME,Bucaramanga,2019-03-13,"{'email': 'tecnosoluciones.sas@outlook.com', 'telefono': '(602) 713 6034'}","['Cuenta Ahorros', 'Credito']",0,TecnoSoluciones SAS
500083,2024-01-05,1024,Cuenta de Ahorros,0.0,COP,0,0,Web,Aprobada,Bogotá,0.0,Isabella Diaz,Sin tipo documento,,Personal,Medellín,2021-12-23,"{'email': 'isabella.diaz@outlook.com', 'telefono': '3275015557'}","['Cuenta Ahorros', 'Cuenta Corriente', 'CDT']",False,Isabella Diaz
500386,2024-04-04,1013,Cuenta de Ahorros,1922076.0,USD,0,0,Cajero,Aprobada,Medellín,7688304000.0,Camila Ortiz,C.C.,107445646,Premium,Pereira,2019-10-04,{'telefono': ''},"['CDT', 'Cuenta Corriente', 'Credito']",False,Camila Ortiz
500346,2024-01-08,1028,Cuenta Corriente,3201976.0,COP,0,0,Cajero,Rechazada,Cali,3201976.0,Juan  Perez,NIT,631851520,Premium,Pereira,2019-03-27,"{'email': 'juan.perez@outlook.com', 'telefono': '3106763370'}",['Credito'],True,Juan  Perez
500325,2024-03-08,1026,Cuenta Corriente,4357558.0,COP,0,0,Cajero,Aprobada,Bogotá,4357558.0,Gabriela Nino,C.C.,309617176,Premium,Cúcuta,2019-07-13,"{'email': 'gabriela.nino@empresa.com.co', 'telefono': '(602) 211 3244'}",['CDT'],False,Gabriela Nino
500385,2024-10-23,1037,Cuenta de Ahorros,9713659.0,COP,0,-,Cajero,En proceso,Bogotá,9713659.0,Gabriela Nino,C.C.,907258312,Personal,Cúcuta,2019-12-02,{'telefono': '+57 324 789 8621'},,True,Gabriela Nino
500060,2024-10-25,1026,Cuenta de Ahorros,778491225.0,Sin categoría,0,0,Oficina,En proceso,Bucaramanga,778491225.0,Gabriela Nino,C.C.,309617176,Premium,Cúcuta,2019-07-13,"{'email': 'gabriela.nino@empresa.com.co', 'telefono': '(602) 211 3244'}",['CDT'],False,Gabriela Nino
500293,2024-04-26,1004,Cuenta Corriente,210545500.0,COP,0,0,App,Rechazada,Cali,210545500.0,Isabella Diaz,C.C.,342601915,Premium,Medellín,2022-01-07,"{'email': 'isabella.diaz@empresa.com.co', 'telefono': '3138849654'}",['Cuenta Ahorros'],True,Isabella Diaz
500096,2024-09-11,1021,CDT,33852741.0,COP,12.82,0,Web,Rechazada,Medellín,33852741.0,Daniela Suarez,Sin tipo documento,,Premium,Pereira,2023-03-19,"{'email': 'daniela.suarez@empresa.com.co', 'telefono': ''}","['Cuenta Ahorros', 'Credito', 'Cuenta Corriente']",True,Daniela Suarez
500367,2024-08-11,1049,Crédito,4682506550.0,COP,"10,6",0,App,Rechazada,Bogotá,4682506550.0,TecnoSoluciones SAS,NIT,804895887-9,Empresarial,Cali,2019-06-25,,['CDT'],True,TecnoSoluciones SAS
